RoomService,Spa,VRDeck,CryoSleep_1,HomePlanet_0,Transported,kfold
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
198.0,0.0,164.0,0.0,1.0,1,4
0.0,1271.0,2630.0,0.0,0.0,1,4
894.0,61.0,26.0,0.0,0.0,0,3
0.0,0.0,0.0,1.0,0.0,1,4
0.0,179.0,3186.0,0.0,0.0,1,4
821.0,68.0,0.0,0.0,1.0,0,3
0.0,0.0,0.0,1.0,1.0,0,3
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,0.0,1.0,0,3
379.0,0.0,0.0,0.0,0.0,0,3
0.0,1855.0,4.0,0.0,0.0,0,3
737.0,8.0,0.0,0.0,1.0,0,3
0.0,0.0,0.0,0.0,1.0,0,3
0.0,5015.0,211.0,0.0,0.0,0,3
0.0,1814.0,1568.0,0.0,0.0,0,3
0.0,0.0,0.0,1.0,0.0,1,4
26.0,0.0,0.0,0.0,1.0,0,3
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,0.0,1.0,0,3
36.0,381.0,803.0,0.0,0.0,0,3
14.0,0.0,0.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,65.0,62.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
245.0,0.0,19.0,0.0,1.0,1,4
0.0,5.0,41.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,0.0,1.0,0,4
0.0,13.0,6.0,0.0,1.0,1,4
194.0,549.0,1.0,0.0,1.0,0,4
0.0,0.0,481.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
231.0,279.0,9.0,0.0,0.0,0,4
0.0,266.0,4056.0,0.0,0.0,0,4
0.0,209.0,2908.0,0.0,0.0,0,4
3992.0,2.0,0.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,1.0,0,4
64.0,0.0,640.0,0.0,1.0,1,4
0.0,0.0,0.0,0.0,1.0,1,4
514.0,129.0,583.0,0.0,1.0,0,4
3.0,0.0,591.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
646.0,0.0,0.0,0.0,1.0,1,4
6.0,54.0,3030.0,0.0,0.0,0,4
471.0,2.0,692.0,0.0,0.0,0,4
3458.0,0.0,0.0,0.0,0.0,0,4
2.0,26.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,2143.0,7.0,0.0,1.0,0,4
0.0,10247.0,1.0,0.0,0.0,0,4
0.0,0.0,0.0,0.0,0.0,0,4
108.0,0.0,680.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
7.0,716.0,800.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
552.0,5.0,0.0,0.0,0.0,0,4
0.0,0.0,0.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
2.0,0.0,720.0,0.0,1.0,1,4
440.0,0.0,462.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
717.0,0.0,0.0,0.0,1.0,0,4
0.0,11.0,3460.0,0.0,0.0,1,4
0.0,746.0,1.0,0.0,1.0,0,4
179.0,131.0,0.0,0.0,0.0,0,4
1448.0,0.0,0.0,0.0,0.0,0,4
0.0,0.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,0.0,1.0,0,4
0.0,109.0,320.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,275.0,0.0,0.0,1.0,0,4
454.0,0.0,3219.0,0.0,0.0,0,4
593.0,0.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
2.0,4840.0,14485.0,0.0,0.0,0,4
0.0,0.0,766.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,119.0,2.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,0.0,1.0,1,4
260.0,139.0,8.0,0.0,1.0,0,4
0.0,795.0,0.0,0.0,1.0,1,4
29.0,2838.0,0.0,0.0,1.0,0,4
1511.0,0.0,0.0,0.0,0.0,0,4
0.0,352.0,60.0,0.0,1.0,0,4
0.0,0.0,0.0,0.0,1.0,1,4
37.0,0.0,177.0,0.0,1.0,1,4
185.0,1810.0,53.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
68.0,0.0,795.0,0.0,1.0,1,4
0.0,1202.0,5558.0,0.0,0.0,0,4
32.0,0.0,99.0,0.0,1.0,1,4
1.0,1.0,785.0,0.0,1.0,0,4
0.0,1529.0,3854.0,0.0,0.0,0,4
135.0,34.0,84.0,0.0,0.0,1,4
1008.0,0.0,0.0,0.0,0.0,0,4
0.0,8.0,1.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
149.0,9.0,0.0,0.0,0.0,0,4
0.0,0.0,3156.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
664.0,0.0,0.0,0.0,1.0,0,4
0.0,32.0,1577.0,0.0,1.0,0,4
0.0,9655.0,859.0,0.0,0.0,0,4
0.0,0.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,0.0,0.0,1,4
0.0,0.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
870.0,154.0,1288.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
749.0,0.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
294.0,0.0,0.0,0.0,1.0,0,4
51.0,368.0,509.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,0,4
992.0,0.0,0.0,0.0,0.0,0,4
2.0,6.0,540.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
50.0,2205.0,0.0,0.0,0.0,0,4
348.0,4.0,368.0,0.0,0.0,0,4
0.0,0.0,0.0,0.0,1.0,1,4
588.0,228.0,6.0,0.0,0.0,0,4
0.0,0.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,0,4
770.0,0.0,0.0,0.0,0.0,1,4
898.0,0.0,24.0,0.0,1.0,0,4
0.0,3434.0,0.0,0.0,1.0,0,4
0.0,559.0,0.0,0.0,1.0,0,4
526.0,258.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,0,4
4.0,0.0,844.0,0.0,1.0,0,4
2.0,788.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
1750.0,0.0,76.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,588.0,23.0,0.0,1.0,0,4
158.0,845.0,96.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,17.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,2263.0,224.0,0.0,0.0,0,4
2532.0,0.0,0.0,0.0,0.0,0,4
0.0,1.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,0.0,0.0,1,4
35.0,121.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
88.0,88.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
1037.0,4.0,0.0,0.0,0.0,0,4
0.0,0.0,0.0,0.0,0.0,1,4
0.0,56.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
1059.0,117.0,0.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
194.0,629.0,0.0,0.0,1.0,0,4
368.0,0.0,2.0,0.0,0.0,0,4
94.0,967.0,5.0,0.0,1.0,0,4
0.0,0.0,0.0,0.0,0.0,1,4
0.0,0.0,755.0,0.0,1.0,0,4
0.0,3528.0,92.0,0.0,1.0,0,4
0.0,409.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
439.0,0.0,254.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,0.0,0.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
141.0,177.0,336.0,0.0,1.0,1,4
491.0,202.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,0.0,1.0,1,4
162.0,0.0,1.0,0.0,0.0,1,4
0.0,417.0,2372.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,808.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
542.0,5.0,0.0,0.0,1.0,1,4
106.0,0.0,843.0,0.0,1.0,0,4
0.0,702.0,1.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
1.0,2.0,11.0,0.0,1.0,1,4
0.0,1367.0,669.0,0.0,0.0,0,4
289.0,2.0,2.0,0.0,1.0,1,4
0.0,981.0,2054.0,0.0,0.0,0,4
308.0,10.0,0.0,0.0,1.0,1,4
1200.0,48.0,0.0,0.0,0.0,0,4
0.0,815.0,10896.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
535.0,0.0,214.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,0,4
16.0,0.0,40.0,0.0,1.0,1,4
214.0,241.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,0.0,1.0,1,4
0.0,2.0,16.0,0.0,0.0,1,4
18.0,1229.0,0.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,0.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,67.0,0.0,1.0,1,4
0.0,22.0,1.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
2.0,3.0,346.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,8620.0,1063.0,0.0,0.0,0,4
0.0,0.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,0.0,1.0,1,4
2698.0,8.0,5.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
1440.0,32.0,0.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
3402.0,259.0,197.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,0.0,1.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
685.0,0.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
2267.0,0.0,0.0,0.0,0.0,0,4
0.0,0.0,6.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
1112.0,0.0,3.0,0.0,0.0,0,4
0.0,787.0,1.0,0.0,1.0,0,4
1961.0,3025.0,2406.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,1240.0,0.0,1.0,0,4
0.0,0.0,632.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
100.0,0.0,23.0,0.0,0.0,0,4
325.0,50.0,5.0,0.0,1.0,0,4
631.0,0.0,0.0,0.0,1.0,0,4
0.0,1.0,0.0,0.0,1.0,0,4
0.0,160.0,528.0,0.0,0.0,0,4
0.0,0.0,72.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,814.0,107.0,0.0,1.0,1,4
415.0,1019.0,239.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
188.0,1443.0,555.0,0.0,1.0,0,4
0.0,0.0,0.0,0.0,1.0,0,4
352.0,407.0,15.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
4.0,20.0,831.0,0.0,1.0,0,4
0.0,5.0,665.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,902.0,405.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
1781.0,580.0,0.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
719.0,0.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
1.0,0.0,1022.0,0.0,1.0,0,4
2.0,1.0,962.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,10.0,15.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
974.0,0.0,505.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,1742.0,0.0,0.0,0.0,1,4
391.0,0.0,0.0,0.0,1.0,0,4
0.0,0.0,70.0,0.0,1.0,0,4
2664.0,109.0,2.0,0.0,0.0,0,4
0.0,2735.0,3604.0,0.0,0.0,0,4
41.0,43.0,601.0,0.0,1.0,1,4
0.0,102.0,43.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,10887.0,0.0,0.0,0.0,0,4
0.0,0.0,0.0,0.0,1.0,0,4
147.0,10.0,387.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,12.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,1028.0,7.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
1377.0,167.0,0.0,0.0,1.0,0,4
0.0,127.0,0.0,0.0,1.0,1,4
0.0,724.0,80.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
1956.0,239.0,28.0,0.0,0.0,0,4
0.0,2.0,45.0,0.0,1.0,1,4
1054.0,22.0,0.0,0.0,0.0,0,4
0.0,0.0,2470.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,826.0,0.0,1.0,1,4
0.0,1806.0,0.0,0.0,0.0,1,4
1624.0,0.0,0.0,0.0,0.0,0,4
0.0,912.0,41.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,0.0,0.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,2288.0,1.0,0.0,1.0,0,4
0.0,0.0,0.0,0.0,0.0,0,4
14.0,0.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,85.0,3970.0,0.0,0.0,0,4
2189.0,0.0,0.0,0.0,1.0,1,4
23.0,0.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,401.0,752.0,0.0,0.0,0,4
1212.0,4016.0,57.0,0.0,0.0,0,4
196.0,0.0,0.0,0.0,0.0,1,4
86.0,0.0,77.0,0.0,1.0,0,4
10.0,471.0,0.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,0.0,1.0,0,4
46.0,0.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
143.0,182.0,9.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,658.0,133.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
697.0,0.0,61.0,0.0,0.0,0,4
301.0,0.0,1013.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,0.0,1.0,1,4
0.0,548.0,5058.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
380.0,0.0,8.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,8126.0,4.0,0.0,0.0,0,4
39.0,110.0,124.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
3.0,0.0,0.0,0.0,1.0,0,4
0.0,874.0,0.0,0.0,1.0,0,4
0.0,560.0,60.0,0.0,1.0,0,4
797.0,0.0,0.0,0.0,1.0,0,4
6103.0,13117.0,192.0,0.0,0.0,0,4
0.0,0.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
542.0,0.0,1.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,0.0,0.0,1,4
0.0,863.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
101.0,780.0,0.0,0.0,1.0,0,4
0.0,408.0,293.0,0.0,0.0,1,4
0.0,1737.0,4987.0,0.0,0.0,0,4
416.0,0.0,0.0,0.0,0.0,0,4
0.0,0.0,0.0,0.0,1.0,1,4
850.0,1493.0,0.0,0.0,0.0,0,4
0.0,18.0,11.0,0.0,0.0,1,4
1.0,7.0,136.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,544.0,1272.0,0.0,0.0,0,4
360.0,1.0,8.0,0.0,1.0,0,4
35.0,180.0,160.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
814.0,0.0,79.0,0.0,1.0,1,4
40.0,318.0,1413.0,0.0,1.0,0,4
0.0,2330.0,0.0,0.0,1.0,0,4
0.0,324.0,12061.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,692.0,0.0,0.0,0.0,1,4
0.0,266.0,597.0,0.0,0.0,1,4
63.0,253.0,42.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
1.0,78.0,10.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,0,4
640.0,104.0,0.0,0.0,1.0,0,4
679.0,33.0,3230.0,0.0,0.0,0,4
0.0,16.0,2825.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,43.0,461.0,0.0,0.0,1,4
9.0,492.0,109.0,0.0,1.0,1,4
0.0,0.0,0.0,0.0,1.0,0,4
682.0,0.0,17.0,0.0,1.0,0,4
0.0,0.0,0.0,0.0,0.0,1,4
0.0,795.0,402.0,0.0,0.0,1,4
401.0,0.0,126.0,0.0,1.0,0,4
412.0,117.0,33.0,0.0,0.0,1,4
517.0,60.0,4.0,0.0,1.0,0,4
3037.0,0.0,0.0,0.0,0.0,0,4
0.0,0.0,0.0,0.0,0.0,1,4
0.0,15238.0,2799.0,0.0,0.0,0,4
0.0,14.0,333.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,545.0,89.0,0.0,1.0,0,4
0.0,703.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
1.0,0.0,0.0,0.0,1.0,1,4
980.0,0.0,0.0,0.0,0.0,0,4
0.0,0.0,68.0,0.0,1.0,1,4
0.0,166.0,388.0,0.0,1.0,1,4
0.0,281.0,1257.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
5.0,0.0,188.0,0.0,0.0,1,4
0.0,1.0,378.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
32.0,9.0,0.0,0.0,0.0,1,4
539.0,0.0,0.0,0.0,0.0,1,4
418.0,0.0,0.0,0.0,0.0,0,4
1043.0,0.0,0.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,2177.0,342.0,0.0,0.0,0,4
0.0,0.0,218.0,0.0,1.0,1,4
13.0,0.0,12323.0,0.0,0.0,0,4
0.0,109.0,594.0,0.0,1.0,0,4
0.0,71.0,100.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,4114.0,0.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,0.0,0.0,0.0,1.0,1,4
2229.0,121.0,0.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
1403.0,0.0,0.0,0.0,1.0,0,4
11.0,836.0,9.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,0.0,0.0,0.0,0.0,1,4
1.0,0.0,460.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
1901.0,7561.0,12.0,0.0,0.0,0,4
0.0,2.0,4088.0,0.0,0.0,1,4
0.0,1953.0,1.0,0.0,0.0,1,4
0.0,5270.0,22.0,0.0,0.0,0,4
13.0,762.0,0.0,0.0,1.0,1,4
590.0,0.0,82.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,738.0,0.0,0.0,1.0,0,4
0.0,2549.0,39.0,0.0,0.0,0,4
0.0,0.0,98.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,2.0,0.0,0.0,1.0,1,4
125.0,1.0,1.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,156.0,620.0,0.0,1.0,0,4
621.0,11.0,135.0,0.0,1.0,0,4
90.0,43.0,16.0,0.0,1.0,0,4
0.0,1.0,322.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
100.0,1211.0,0.0,0.0,0.0,0,4
23.0,15.0,113.0,0.0,1.0,0,4
724.0,0.0,0.0,0.0,1.0,1,4
0.0,69.0,836.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,746.0,1.0,0.0,1.0,0,4
49.0,1885.0,6985.0,0.0,0.0,0,4
2416.0,1.0,462.0,0.0,0.0,1,4
0.0,2134.0,25.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
7406.0,0.0,0.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
113.0,0.0,2376.0,0.0,0.0,0,4
61.0,0.0,0.0,0.0,0.0,1,4
1130.0,0.0,0.0,0.0,0.0,1,4
0.0,0.0,0.0,0.0,1.0,1,4
0.0,1.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,110.0,1132.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
253.0,3.0,0.0,0.0,1.0,0,4
0.0,9.0,773.0,0.0,1.0,0,4
109.0,549.0,44.0,0.0,1.0,1,4
0.0,0.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
584.0,0.0,621.0,0.0,1.0,0,4
9.0,1249.0,168.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
164.0,0.0,11.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,912.0,8.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
3090.0,0.0,0.0,0.0,0.0,0,4
1178.0,0.0,0.0,0.0,1.0,0,4
0.0,971.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,0.0,0.0,1,4
0.0,39.0,2376.0,0.0,0.0,1,4
0.0,0.0,0.0,0.0,0.0,1,4
0.0,0.0,0.0,0.0,1.0,1,4
140.0,0.0,2050.0,0.0,0.0,1,4
0.0,0.0,0.0,0.0,1.0,1,4
237.0,0.0,0.0,0.0,0.0,1,4
0.0,0.0,0.0,0.0,1.0,1,4
3.0,112.0,36.0,0.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,1158.0,7979.0,0.0,0.0,0,4
0.0,731.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
477.0,0.0,323.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,2.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
958.0,0.0,78.0,0.0,1.0,1,4
30.0,0.0,6.0,0.0,1.0,1,4
1132.0,77.0,608.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
950.0,754.0,0.0,0.0,0.0,0,4
424.0,370.0,0.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,1.0,0,4
353.0,0.0,2.0,0.0,0.0,1,4
0.0,778.0,4973.0,0.0,0.0,0,4
3.0,0.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
43.0,1.0,2005.0,0.0,0.0,0,4
0.0,577.0,1050.0,0.0,0.0,1,4
0.0,888.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
3361.0,15.0,0.0,0.0,0.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
1.0,10.0,0.0,0.0,1.0,1,4
0.0,0.0,156.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
2413.0,1.0,0.0,0.0,0.0,0,4
2.0,37.0,0.0,0.0,1.0,0,4
2484.0,0.0,0.0,0.0,0.0,0,4
0.0,0.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,0.0,0.0,1.0,0.0,1,4
0.0,1.0,0.0,0.0,1.0,1,4
1186.0,3.0,173.0,0.0,1.0,1,4
0.0,0.0,0.0,1.0,1.0,0,4
0.0,3733.0,99.0,0.0,0.0,1,4
0.0,0.0,0.0,0.0,1.0,1,4
662.0,79.0,148.0,0.0,1.0,0,4
0.0,0.0,0.0,1.0,0.0,1,4
29.0,332.0,270.0,0.0,1.0,0,4
